Zipcode,Income,Income per Capita,Population,Population White,Population Black,Population American Indian,Population Asian,Population Hawaiian,Population 2 or more Races,Population Hispanic,Education High School,Education GED,Education Associates,Education Bachelors,Education Masters,Education Professional,Education Doctorate,Age,Median Male Age,Median Female Age
17566,61512.0,24055.0,12568.0,12269.0,161.0,0.0,17.0,0.0,107.0,725.0,3153.0,322.0,485.0,731.0,311.0,42.0,65.0,32.9,30.7,35.4
17569,85075.0,31490.0,5971.0,5698.0,5.0,117.0,146.0,0.0,5.0,129.0,1259.0,262.0,408.0,574.0,196.0,56.0,7.0,36.5,37.1,33.9
17570,-666666666.0,25585.0,233.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,66.0,0.0,0.0,0.0,42.9,48.3,42.6
17572,56062.0,22003.0,3867.0,3852.0,0.0,0.0,0.0,0.0,15.0,13.0,784.0,225.0,94.0,221.0,37.0,9.0,0.0,33.7,32.3,39.2
17576,49063.0,14098.0,258.0,212.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,25.8,27.5,25.3
17578,60821.0,27022.0,7033.0,6969.0,16.0,0.0,21.0,0.0,27.0,404.0,1979.0,308.0,266.0,697.0,227.0,20.0,35.0,45.7,46.6,45.1
17579,65156.0,26812.0,6247.0,6136.0,19.0,0.0,56.0,0.0,30.0,116.0,1353.0,135.0,289.0,646.0,234.0,45.0,39.0,35.0,34.0,39.5
17581,56094.0,24093.0,877.0,864.0,8.0,0.0,0.0,0.0,5.0,85.0,238.0,19.0,29.0,63.0,34.0,0.0,0.0,34.9,31.8,39.1
17582,75250.0,29560.0,2148.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,91.0,100.0,225.0,107.0,0.0,9.0,45.5,45.5,45.4
17584,64868.0,31987.0,8988.0,8666.0,110.0,0.0,61.0,0.0,21.0,304.0,2486.0,286.0,554.0,1133.0,411.0,212.0,43.0,53.1,52.3,53.4
17601,68368.0,36962.0,51150.0,44169.0,2076.0,110.0,2673.0,0.0,966.0,4187.0,9310.0,827.0,2851.0,8798.0,4570.0,1121.0,623.0,43.6,41.2,45.3
17602,48100.0,22964.0,53858.0,36792.0,7137.0,164.0,1529.0,0.0,2324.0,15257.0,10152.0,1958.0,2158.0,5534.0,2149.0,403.0,284.0,34.6,33.0,36.4
17603,46123.0,25262.0,61575.0,44645.0,6515.0,198.0,1963.0,0.0,3007.0,15727.0,12224.0,2143.0,2806.0,6769.0,2811.0,801.0,502.0,36.1,34.6,37.6
17606,31083.0,23268.0,487.0,483.0,0.0,0.0,0.0,0.0,0.0,4.0,270.0,0.0,10.0,116.0,24.0,0.0,0.0,86.1,89.9,84.4
17701,40666.0,22871.0,44662.0,37625.0,4703.0,75.0,442.0,0.0,1205.0,1269.0,9712.0,1751.0,2604.0,3842.0,1602.0,623.0,270.0,36.2,33.8,40.2
17702,49288.0,25230.0,10652.0,10278.0,137.0,18.0,75.0,0.0,144.0,30.0,2780.0,313.0,933.0,938.0,453.0,39.0,33.0,40.8,40.3,42.0
17721,52261.0,24526.0,1764.0,1725.0,9.0,0.0,15.0,0.0,15.0,36.0,517.0,51.0,65.0,146.0,50.0,0.0,9.0,38.6,32.4,43.2
17723,73125.0,40095.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,6.0,2.0,2.0,0.0,0.0,55.9,58.8,55.0
17724,47653.0,22036.0,4819.0,4733.0,13.0,4.0,6.0,0.0,61.0,16.0,1571.0,236.0,244.0,281.0,103.0,30.0,8.0,42.1,42.1,42.1
17727,49375.0,30530.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,11.0,13.0,2.0,0.0,0.0,59.8,51.5,61.5
17728,60648.0,28564.0,4897.0,4776.0,24.0,3.0,49.0,0.0,26.0,132.0,1341.0,144.0,488.0,502.0,150.0,46.0,33.0,47.0,46.8,47.6
17729,37708.0,33271.0,48.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,5.0,0.0,0.0,0.0,0.0,61.5,56.9,62.9
17730,-666666666.0,9214.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,34.2,-666666666.0,12.7
17731,75938.0,44828.0,233.0,226.0,0.0,0.0,7.0,0.0,0.0,0.0,61.0,2.0,16.0,42.0,47.0,16.0,2.0,59.5,60.8,58.1
17737,52463.0,26218.0,6291.0,6132.0,54.0,8.0,8.0,0.0,87.0,19.0,1672.0,237.0,358.0,642.0,244.0,25.0,15.0,40.9,39.9,42.5
17739,21667.0,30600.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,57.8,53.5,83.3
17740,52888.0,23878.0,12626.0,12342.0,142.0,47.0,0.0,7.0,65.0,133.0,3404.0,450.0,1138.0,942.0,282.0,29.0,37.0,40.9,41.1,40.7
17742,28750.0,23548.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,34.6,68.5,34.2
17744,50959.0,23448.0,3166.0,3053.0,19.0,5.0,19.0,2.0,62.0,11.0,1073.0,159.0,249.0,204.0,90.0,10.0,7.0,48.2,48.3,48.1
17745,41879.0,20683.0,19243.0,18154.0,562.0,18.0,163.0,11.0,305.0,245.0,4348.0,615.0,965.0,1456.0,630.0,133.0,110.0,33.1,31.3,34.7
17747,54718.0,19850.0,3361.0,3299.0,6.0,7.0,16.0,4.0,22.0,46.0,677.0,83.0,224.0,183.0,56.0,11.0,18.0,30.5,32.3,28.8
17748,34423.0,24647.0,272.0,263.0,0.0,0.0,0.0,0.0,9.0,0.0,92.0,12.0,37.0,2.0,0.0,0.0,0.0,50.4,51.4,50.0
17749,54000.0,23022.0,389.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,26.0,46.0,23.0,2.0,0.0,0.0,34.7,34.3,41.0
17750,100938.0,28271.0,193.0,163.0,0.0,0.0,15.0,0.0,15.0,0.0,68.0,0.0,5.0,25.0,4.0,0.0,0.0,41.1,30.5,41.6
17751,55313.0,25527.0,7336.0,7198.0,31.0,5.0,19.0,0.0,59.0,68.0,2078.0,238.0,460.0,632.0,288.0,25.0,43.0,42.3,41.6,42.9
17752,51020.0,22607.0,4592.0,4371.0,5.0,0.0,47.0,0.0,152.0,80.0,1160.0,177.0,343.0,267.0,102.0,28.0,10.0,41.3,39.2,43.0
17754,61680.0,32812.0,12302.0,12049.0,40.0,0.0,65.0,0.0,148.0,185.0,2508.0,293.0,1070.0,1791.0,784.0,149.0,57.0,47.6,45.4,49.4
17756,56571.0,23821.0,12328.0,11507.0,525.0,33.0,53.0,0.0,188.0,253.0,2870.0,800.0,967.0,1109.0,512.0,124.0,36.0,43.8,43.0,44.7
17758,46771.0,24340.0,811.0,762.0,0.0,0.0,0.0,31.0,18.0,0.0,325.0,36.0,57.0,42.0,20.0,0.0,2.0,52.0,51.2,52.8
17760,56719.0,24826.0,682.0,660.0,13.0,0.0,9.0,0.0,0.0,0.0,229.0,28.0,50.0,29.0,20.0,9.0,0.0,43.8,43.8,43.8
17762,53194.0,25458.0,575.0,568.0,0.0,1.0,6.0,0.0,0.0,0.0,161.0,11.0,76.0,35.0,18.0,2.0,8.0,39.9,33.7,44.1
17763,56250.0,22214.0,239.0,217.0,0.0,5.0,0.0,0.0,17.0,0.0,48.0,5.0,10.0,33.0,2.0,0.0,0.0,51.3,51.4,51.1
17764,31471.0,18670.0,2224.0,2163.0,4.0,8.0,4.0,0.0,23.0,79.0,790.0,88.0,139.0,93.0,43.0,0.0,4.0,49.0,50.8,46.5
17765,52292.0,24166.0,1196.0,1181.0,4.0,2.0,9.0,0.0,0.0,16.0,368.0,44.0,58.0,94.0,9.0,7.0,0.0,41.9,42.0,41.9
17767,47826.0,21180.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,42.0,36.4
17768,36250.0,24205.0,314.0,298.0,0.0,0.0,0.0,0.0,16.0,1.0,102.0,18.0,16.0,21.0,6.0,0.0,0.0,53.0,54.3,48.6
17771,52128.0,26745.0,3276.0,3255.0,3.0,2.0,5.0,0.0,11.0,8.0,1023.0,105.0,279.0,220.0,76.0,10.0,25.0,47.5,46.9,48.1
17772,60125.0,26352.0,2482.0,2462.0,5.0,3.0,0.0,0.0,3.0,23.0,761.0,55.0,169.0,112.0,94.0,11.0,14.0,41.0,37.4,43.2
17774,49141.0,21622.0,1411.0,1382.0,11.0,0.0,5.0,0.0,6.0,14.0,471.0,21.0,74.0,81.0,39.0,4.0,0.0,41.5,40.5,43.3
17776,52857.0,24663.0,306.0,299.0,0.0,0.0,0.0,0.0,7.0,0.0,141.0,9.0,10.0,14.0,6.0,1.0,0.0,55.5,55.0,55.6
17777,47789.0,24239.0,7325.0,7153.0,40.0,4.0,32.0,0.0,37.0,203.0,2405.0,264.0,425.0,492.0,222.0,25.0,21.0,42.5,41.1,43.0
17778,31250.0,23177.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,7.0,1.0,1.0,0.0,0.0,64.6,64.1,68.5
17779,-666666666.0,,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,42.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0
17801,41904.0,23208.0,16438.0,15861.0,354.0,13.0,51.0,0.0,107.0,655.0,5372.0,532.0,1134.0,1019.0,337.0,87.0,33.0,42.5,41.5,43.7
17810,58073.0,11640.0,6016.0,3414.0,1792.0,65.0,35.0,14.0,364.0,882.0,1173.0,1260.0,259.0,258.0,137.0,8.0,79.0,37.8,37.7,38.6
17812,40833.0,19409.0,1350.0,1348.0,0.0,0.0,0.0,0.0,2.0,7.0,437.0,33.0,68.0,38.0,28.0,8.0,0.0,44.4,46.2,42.4
17813,52976.0,22922.0,2100.0,2064.0,0.0,0.0,0.0,0.0,6.0,39.0,713.0,66.0,113.0,116.0,59.0,2.0,0.0,40.3,37.8,43.4
17814,49441.0,22365.0,5029.0,4700.0,209.0,6.0,23.0,0.0,63.0,135.0,1496.0,194.0,229.0,396.0,197.0,11.0,16.0,43.7,39.3,45.3
17815,46754.0,23796.0,30742.0,28835.0,905.0,37.0,649.0,22.0,231.0,573.0,6558.0,680.0,1326.0,2738.0,1269.0,290.0,401.0,31.8,32.1,31.1
17820,52319.0,27580.0,5499.0,5359.0,22.0,6.0,3.0,0.0,108.0,69.0,1606.0,141.0,376.0,725.0,216.0,26.0,24.0,45.7,44.7,46.6
17821,56452.0,32775.0,18499.0,17383.0,336.0,3.0,615.0,0.0,141.0,503.0,4936.0,481.0,838.0,2213.0,1041.0,559.0,261.0,43.0,40.7,45.9
17822,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0
17823,47375.0,22062.0,1213.0,1210.0,0.0,0.0,0.0,0.0,0.0,11.0,456.0,27.0,55.0,78.0,50.0,4.0,0.0,44.0,44.5,43.6
17824,54556.0,30308.0,3708.0,3616.0,10.0,0.0,39.0,0.0,43.0,55.0,1112.0,47.0,258.0,375.0,367.0,3.0,23.0,49.0,44.9,50.3
17827,57361.0,26053.0,773.0,757.0,0.0,0.0,0.0,0.0,3.0,21.0,219.0,14.0,68.0,64.0,27.0,0.0,4.0,39.3,41.1,38.5
17829,59167.0,24062.0,255.0,251.0,1.0,0.0,3.0,0.0,0.0,0.0,74.0,21.0,11.0,10.0,0.0,1.0,0.0,40.3,39.0,40.3
17830,52083.0,22963.0,2017.0,1988.0,4.0,0.0,0.0,0.0,25.0,56.0,740.0,75.0,123.0,115.0,21.0,18.0,0.0,43.2,43.6,42.7
17832,40313.0,24036.0,733.0,730.0,0.0,0.0,0.0,0.0,3.0,0.0,212.0,20.0,45.0,31.0,23.0,4.0,0.0,44.3,38.6,46.8
17834,40331.0,23321.0,3651.0,3610.0,8.0,0.0,0.0,0.0,33.0,59.0,1387.0,98.0,216.0,243.0,154.0,16.0,20.0,48.0,44.8,48.8
17835,58906.0,27193.0,310.0,304.0,0.0,0.0,6.0,0.0,0.0,0.0,102.0,17.0,18.0,2.0,0.0,9.0,0.0,35.4,34.6,37.4
17836,51071.0,27208.0,229.0,227.0,0.0,0.0,0.0,0.0,2.0,0.0,91.0,0.0,6.0,23.0,4.0,0.0,0.0,42.4,39.8,43.5
17837,49410.0,24997.0,19873.0,17422.0,1134.0,126.0,587.0,0.0,364.0,1177.0,2685.0,778.0,895.0,2212.0,1008.0,332.0,616.0,35.7,34.5,38.7
17840,62829.0,22205.0,374.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,9.0,32.0,16.0,0.0,0.0,0.0,37.4,42.8,34.7
17841,47684.0,21098.0,4966.0,4823.0,82.0,3.0,12.0,0.0,29.0,32.0,1514.0,225.0,254.0,213.0,86.0,21.0,12.0,41.3,41.6,40.7
17842,52500.0,24133.0,8585.0,8435.0,83.0,0.0,0.0,0.0,66.0,24.0,2787.0,342.0,522.0,479.0,194.0,26.0,3.0,41.1,39.0,42.4
17844,50965.0,24038.0,10441.0,10169.0,131.0,0.0,60.0,0.0,19.0,263.0,2935.0,258.0,630.0,760.0,359.0,23.0,40.0,39.3,37.0,40.7
17845,43646.0,20271.0,2034.0,2006.0,26.0,0.0,0.0,0.0,2.0,74.0,664.0,80.0,89.0,75.0,34.0,9.0,13.0,44.5,44.2,44.6
17846,51602.0,26926.0,3808.0,3738.0,12.0,7.0,6.0,0.0,32.0,32.0,1175.0,77.0,269.0,325.0,164.0,16.0,16.0,44.9,47.1,43.7
17847,45022.0,24269.0,11708.0,10995.0,463.0,64.0,28.0,0.0,118.0,463.0,3647.0,599.0,732.0,853.0,339.0,81.0,25.0,45.9,44.8,46.5
17850,47500.0,22787.0,712.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,20.0,38.0,34.0,0.0,17.0,0.0,40.5,39.7,41.3
17851,33919.0,22930.0,7607.0,7420.0,45.0,6.0,18.0,59.0,38.0,148.0,2524.0,258.0,402.0,612.0,150.0,76.0,46.0,48.0,45.3,52.2
17853,48106.0,22174.0,3422.0,3299.0,29.0,36.0,0.0,0.0,58.0,5.0,885.0,101.0,111.0,97.0,49.0,2.0,3.0,33.9,34.5,33.7
17855,56534.0,24477.0,1042.0,1022.0,0.0,0.0,9.0,0.0,11.0,30.0,293.0,42.0,73.0,99.0,36.0,3.0,7.0,40.6,40.0,42.3
17856,59468.0,25322.0,3277.0,3277.0,0.0,0.0,0.0,0.0,0.0,80.0,1296.0,190.0,122.0,254.0,31.0,0.0,0.0,46.8,47.6,44.9
17857,55252.0,27286.0,7466.0,7278.0,56.0,0.0,17.0,0.0,58.0,236.0,2287.0,331.0,374.0,833.0,332.0,24.0,19.0,45.2,43.1,47.4
17859,51197.0,27295.0,2807.0,2722.0,0.0,45.0,26.0,0.0,14.0,29.0,994.0,67.0,117.0,179.0,109.0,9.0,24.0,51.4,50.3,52.0
17860,55190.0,27839.0,2557.0,2551.0,0.0,6.0,0.0,0.0,0.0,7.0,773.0,66.0,159.0,222.0,84.0,22.0,38.0,45.4,44.8,48.0
17861,75714.0,27510.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,23.0,11.0,0.0,0.0,51.4,49.8,51.7
17862,35000.0,15979.0,517.0,513.0,2.0,0.0,0.0,0.0,2.0,0.0,175.0,61.0,23.0,19.0,4.0,4.0,0.0,36.4,32.8,41.1
17864,47143.0,17183.0,2335.0,2277.0,0.0,0.0,4.0,0.0,6.0,59.0,455.0,80.0,72.0,107.0,16.0,14.0,7.0,32.3,28.9,33.7
17865,43977.0,14749.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,2.0,6.0,0.0,0.0,0.0,27.5,15.5,34.9
17866,36316.0,15369.0,10480.0,8351.0,1561.0,109.0,78.0,0.0,335.0,568.0,2931.0,1100.0,332.0,455.0,230.0,37.0,12.0,39.7,35.4,53.1
17867,51875.0,22318.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,21.0,7.0,0.0,2.0,0.0,36.8,38.8,33.2
17868,51629.0,32298.0,986.0,946.0,10.0,0.0,0.0,0.0,30.0,0.0,240.0,76.0,34.0,127.0,50.0,21.0,31.0,49.2,49.1,50.1
17870,57010.0,28947.0,15166.0,14407.0,231.0,0.0,239.0,0.0,158.0,671.0,3596.0,424.0,897.0,1451.0,498.0,249.0,221.0,40.5,39.0,41.6
17872,34876.0,20032.0,9330.0,9146.0,97.0,22.0,17.0,14.0,2.0,267.0,3321.0,312.0,416.0,523.0,220.0,22.0,0.0,44.5,44.2,45.1
17876,34737.0,22817.0,1703.0,1569.0,0.0,0.0,57.0,0.0,77.0,16.0,487.0,28.0,100.0,199.0,70.0,13.0,4.0,46.0,44.5,47.6
17878,53158.0,25247.0,1361.0,1342.0,4.0,15.0,0.0,0.0,0.0,0.0,489.0,32.0,148.0,85.0,50.0,8.0,0.0,53.4,52.4,54.5
17880,-666666666.0,54257.0,138.0,134.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,3.0,3.0,9.0,0.0,0.0,0.0,26.8,26.0,26.8
17881,47667.0,22756.0,1329.0,1313.0,6.0,0.0,10.0,0.0,0.0,34.0,535.0,59.0,79.0,46.0,22.0,16.0,4.0,45.0,45.0,44.9
17884,29500.0,18438.0,266.0,265.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,15.0,6.0,10.0,7.0,0.0,0.0,37.0,36.5,37.1
17885,55556.0,24719.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,8.0,12.0,3.0,3.0,0.0,0.0,61.3,61.8,58.4
17886,54965.0,27503.0,1088.0,975.0,14.0,0.0,0.0,0.0,99.0,44.0,339.0,16.0,44.0,99.0,44.0,32.0,0.0,37.8,33.5,41.4
17887,24853.0,17052.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,44.0,0.0,0.0,0.0,0.0,0.0,58.3,54.0,65.3
17888,47083.0,23430.0,289.0,283.0,0.0,6.0,0.0,0.0,0.0,7.0,101.0,2.0,13.0,24.0,6.0,4.0,0.0,46.9,44.8,48.4
17889,60972.0,28395.0,2766.0,2710.0,55.0,0.0,0.0,0.0,1.0,29.0,626.0,72.0,158.0,309.0,151.0,23.0,22.0,41.1,42.9,38.6
17901,44947.0,24852.0,23719.0,22531.0,570.0,28.0,83.0,0.0,416.0,625.0,7177.0,966.0,1699.0,1738.0,747.0,191.0,87.0,44.2,42.3,45.0
17920,43594.0,23418.0,363.0,363.0,0.0,0.0,0.0,0.0,0.0,7.0,192.0,11.0,20.0,16.0,10.0,0.0,0.0,50.7,46.5,55.4
17921,43519.0,22180.0,7509.0,6321.0,816.0,67.0,22.0,0.0,148.0,332.0,2174.0,794.0,460.0,591.0,220.0,44.0,9.0,46.3,41.9,51.7
17922,68778.0,30945.0,4973.0,4932.0,9.0,7.0,0.0,0.0,15.0,165.0,1275.0,94.0,413.0,457.0,123.0,55.0,66.0,43.4,43.2,43.9
17923,41500.0,18843.0,501.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,17.0,20.0,16.0,0.0,0.0,29.3,28.9,30.9
17925,45833.0,22530.0,456.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,11.0,48.0,23.0,6.0,5.0,0.0,37.4,37.4,38.2
17929,55500.0,25410.0,1741.0,1627.0,36.0,2.0,34.0,0.0,42.0,58.0,463.0,66.0,186.0,85.0,49.0,3.0,0.0,40.1,34.6,42.2
17930,44706.0,23931.0,492.0,479.0,0.0,0.0,0.0,0.0,11.0,25.0,160.0,8.0,40.0,40.0,2.0,2.0,0.0,42.2,40.4,42.9
17931,44211.0,17439.0,8835.0,6286.0,1814.0,50.0,137.0,13.0,299.0,703.0,2312.0,1400.0,430.0,530.0,148.0,62.0,12.0,40.4,39.2,44.6
17933,-666666666.0,39165.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,14.0,39.3,7.8,-666666666.0
17934,39464.0,16638.0,477.0,465.0,0.0,10.0,0.0,0.0,2.0,2.0,195.0,19.0,32.0,20.0,0.0,0.0,0.0,40.9,38.0,48.3
17935,37024.0,18672.0,1436.0,1429.0,0.0,0.0,0.0,0.0,7.0,15.0,508.0,85.0,104.0,69.0,14.0,0.0,0.0,43.9,37.7,49.8
17936,54808.0,26178.0,811.0,811.0,0.0,0.0,0.0,0.0,0.0,12.0,232.0,14.0,60.0,55.0,48.0,0.0,0.0,35.7,32.8,37.5
17938,50714.0,25010.0,2473.0,2473.0,0.0,0.0,0.0,0.0,0.0,11.0,720.0,77.0,281.0,137.0,82.0,0.0,0.0,41.4,38.2,43.8
17941,45714.0,25306.0,793.0,771.0,15.0,0.0,0.0,0.0,5.0,2.0,281.0,11.0,66.0,37.0,7.0,2.0,0.0,39.3,39.2,39.5
17943,66157.0,42274.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,27.0,0.0,0.0,0.0,62.3,62.4,-666666666.0
17944,50469.0,21051.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,20.0,3.0,8.0,0.0,0.0,28.2,39.4,24.7
17945,43828.0,23842.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3.0,3.0,0.0,0.0,0.0,49.4,49.3,49.4
17946,-666666666.0,13396.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,25.4,-666666666.0,23.9
17948,32361.0,18734.0,4995.0,4331.0,245.0,23.0,17.0,0.0,135.0,480.0,1496.0,184.0,328.0,241.0,63.0,9.0,15.0,38.5,34.0,39.8
17949,45313.0,14837.0,345.0,345.0,0.0,0.0,0.0,0.0,0.0,16.0,104.0,13.0,19.0,4.0,5.0,3.0,0.0,29.9,34.3,28.8
17951,35000.0,22504.0,197.0,190.0,0.0,0.0,0.0,0.0,7.0,7.0,89.0,0.0,11.0,0.0,0.0,0.0,5.0,59.4,60.1,59.1
17952,37500.0,22486.0,235.0,232.0,0.0,0.0,3.0,0.0,0.0,0.0,89.0,4.0,20.0,4.0,12.0,0.0,0.0,50.5,50.2,50.9
17953,50625.0,23505.0,498.0,497.0,0.0,0.0,0.0,0.0,1.0,9.0,208.0,14.0,31.0,34.0,6.0,0.0,0.0,43.8,42.7,46.8
17954,37609.0,20652.0,4511.0,4245.0,5.0,0.0,0.0,0.0,165.0,225.0,1503.0,124.0,224.0,189.0,159.0,48.0,0.0,42.8,40.6,45.4
17957,33333.0,24474.0,341.0,325.0,0.0,0.0,0.0,0.0,16.0,0.0,122.0,0.0,9.0,14.0,9.0,0.0,0.0,43.7,46.3,43.6
17959,50167.0,24177.0,1430.0,1410.0,1.0,0.0,0.0,0.0,13.0,20.0,523.0,79.0,73.0,73.0,24.0,5.0,0.0,46.3,42.8,48.4
17960,59508.0,30143.0,3813.0,3743.0,37.0,0.0,0.0,0.0,30.0,19.0,1247.0,135.0,329.0,318.0,186.0,8.0,22.0,48.5,47.6,49.3
17961,55625.0,35192.0,6539.0,6187.0,39.0,6.0,202.0,0.0,42.0,130.0,1554.0,182.0,520.0,863.0,461.0,176.0,37.0,49.8,47.0,51.8
17963,55168.0,24386.0,9417.0,9207.0,89.0,0.0,7.0,0.0,92.0,135.0,2905.0,282.0,637.0,552.0,286.0,16.0,17.0,43.5,41.7,45.0
17964,51429.0,22347.0,870.0,819.0,1.0,47.0,3.0,0.0,0.0,0.0,302.0,30.0,77.0,57.0,26.0,5.0,6.0,42.0,41.5,42.0
17965,43388.0,22519.0,2045.0,2045.0,0.0,0.0,0.0,0.0,0.0,28.0,682.0,94.0,160.0,122.0,53.0,5.0,5.0,40.8,41.6,39.5
17967,47102.0,26375.0,2505.0,2481.0,8.0,0.0,0.0,0.0,16.0,44.0,905.0,60.0,171.0,182.0,100.0,13.0,13.0,49.4,49.6,49.0
17968,47083.0,28816.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,13.0,11.0,29.0,4.0,0.0,3.0,51.5,53.6,48.0
17970,36469.0,20116.0,3094.0,3036.0,20.0,0.0,38.0,0.0,0.0,5.0,1085.0,119.0,216.0,133.0,39.0,27.0,0.0,42.2,41.6,44.3
17972,54109.0,30250.0,10981.0,10795.0,9.0,0.0,38.0,0.0,122.0,83.0,3384.0,311.0,776.0,1152.0,563.0,72.0,39.0,45.5,42.4,47.1
17974,46534.0,30506.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,4.0,34.0,0.0,0.0,0.0,0.0,62.6,53.9,67.5
17976,28479.0,17052.0,6803.0,5960.0,180.0,0.0,9.0,0.0,215.0,1007.0,2052.0,410.0,311.0,286.0,149.0,3.0,19.0,42.7,37.2,45.6
17978,38333.0,23033.0,209.0,202.0,0.0,0.0,0.0,0.0,7.0,0.0,60.0,3.0,9.0,13.0,2.0,0.0,0.0,43.3,47.3,37.5
17979,54167.0,30934.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,30.0,41.0,0.0,0.0,0.0,61.9,61.7,71.1
17980,52188.0,24833.0,3042.0,2945.0,11.0,0.0,0.0,0.0,20.0,75.0,1030.0,126.0,229.0,168.0,30.0,29.0,0.0,42.7,42.0,44.4
17981,42363.0,21706.0,2707.0,2650.0,6.0,0.0,46.0,0.0,5.0,23.0,1033.0,125.0,115.0,85.0,30.0,1.0,0.0,47.0,46.0,47.7
17982,52059.0,27264.0,484.0,473.0,2.0,0.0,9.0,0.0,0.0,0.0,154.0,3.0,40.0,22.0,14.0,3.0,0.0,42.5,35.5,48.7
17983,53173.0,25718.0,1443.0,1417.0,0.0,0.0,5.0,0.0,19.0,2.0,516.0,38.0,137.0,61.0,42.0,8.0,10.0,48.3,46.5,50.7
17985,53542.0,28582.0,1181.0,1137.0,4.0,0.0,0.0,0.0,5.0,35.0,429.0,30.0,81.0,108.0,35.0,3.0,6.0,49.6,47.9,50.6
18011,75491.0,29234.0,5623.0,4996.0,192.0,26.0,81.0,0.0,245.0,244.0,1280.0,118.0,269.0,761.0,401.0,49.0,55.0,39.2,38.3,40.3
18013,59100.0,27717.0,17790.0,17223.0,86.0,28.0,262.0,9.0,147.0,536.0,4808.0,501.0,1136.0,1812.0,485.0,72.0,33.0,43.6,40.7,46.8
18014,55846.0,27152.0,11369.0,11058.0,210.0,0.0,8.0,0.0,93.0,445.0,3419.0,362.0,828.0,953.0,374.0,55.0,31.0,46.0,44.8,47.5
18015,48768.0,25778.0,33233.0,25288.0,2438.0,95.0,1420.0,0.0,2223.0,10237.0,5350.0,1087.0,1659.0,2757.0,1743.0,410.0,341.0,30.6,29.7,32.3
18016,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0
18017,66481.0,34036.0,38086.0,31975.0,2217.0,127.0,1043.0,0.0,1644.0,7278.0,7058.0,787.0,2261.0,5600.0,2706.0,604.0,526.0,44.1,41.7,46.7
18018,51749.0,26985.0,32047.0,26820.0,1560.0,86.0,499.0,0.0,1108.0,6771.0,7087.0,846.0,1907.0,3490.0,1755.0,205.0,391.0,38.5,37.1,40.2
