ZIP,latgym,longym,Gym,Address,UserRating
33256.0,25.6462455,-80.3353984,YogaWithBeatriz,"8762 Southwest 133rd Street, Miami",3
33256.0,na,na,"HOTWORX- Miami, FL (Dadeland)","9012 South Dadeland Boulevard, Miami",na
33257.0,25.6202505,-80.343743,LA Fitness,"16051 South Dixie Highway, Miami",284
33257.0,25.6224432,-80.34224019999999,South Florida Mixed Martial Arts Academy,"9240 Southwest 158th Lane, Palmetto Bay",2
33257.0,25.5954264,-80.3603665,International Gymnastic Booster Club,"18640 Southwest 104th Avenue, Miami",19
33257.0,25.6222017,-80.3425025,Palmetto Bay CrossFit,"9250 Southwest 158th Lane, Palmetto Bay",14
33257.0,25.59805249999999,-80.3510694,Orangetheory Fitness,"18455 South Dixie Highway, Cutler Bay",52
33257.0,25.5906405,-80.3630409,Legendary Fitness Miami,"18900 Southwest 106th Avenue #116, Miami",27
33257.0,25.590535,-80.3631267,Legendar Fitness Miami,"18950 Southwest 106th Avenue, Miami",1
33257.0,25.589852,-80.36377689999999,Level Up Sports Facility,"19100 Southwest 106th Avenue #21, Cutler Bay",2
33257.0,na,na,"Kickbox, Inc",Cutler Bay,na
33257.0,25.6284937,-80.34009929999999,South Miami Physical Therapy and Pilates,"9028 Southwest 152nd Street, Miami",5
33257.0,na,na,Richmond Perrine Community Center,"18055 Homestead Avenue, Miami",na
33257.0,na,na,L' EUDINE Beauty & Health,"10200 Southwest 186th Street, Cutler Bay",na
33257.0,25.595446,-80.35808899999999,Leudine,"10200 Southwest 186th Street, Cutler Bay",1
33257.0,na,na,Eureka Yoga And Massage,"10385 Southwest 186th Street, Cutler Bay",na
33257.0,25.5972564,-80.3614422,Bear Cave Functional Training,"10449 Southwest 185th Terrace, Cutler Bay",1
33257.0,na,na,Goma Miami Sul,"16101 Southwest 97th Avenue, Miami",na
33257.0,25.589209,-80.357824,Planet Fitness,"19189 South Dixie Highway, Cutler Bay",57
33257.0,25.6222594,-80.3424572,Checkmat Miami,"15904 Southwest 92nd Avenue, Palmetto Bay",2
33257.0,na,na,Bodybuilding Supplements,"15908 Southwest 92nd Avenue, Miami",na
33257.0,na,na,Fit Zone,"11380 SW 184th ST, 184th Southwest 184th Street, Miami",na
33257.0,na,na,Club Pilates,"15365 South Dixie Highway, Miami",na
33257.0,na,na,"Sunshine Health Network, Inc.","15321 South Dixie Highway, Palmetto Bay",na
33257.0,25.628102,-80.34015339999999,Studio M Pilates & Yoga,"9028 Southwest 152nd Street, Palmetto Bay",5
33261.0,25.8632447,-80.19276959999999,Primal Fit 360 Personal Training,"9531 Northeast 2nd Avenue, Miami Shores",148
33261.0,25.8744126,-80.1702755,Pilates Studio,"10787 Biscayne Boulevard, Miami",2
33261.0,25.8639095,-80.18995799999999,Impack Total Fitness Inc,"383 Northeast 96th Street, Miami Shores",1
33261.0,25.860669,-80.18482399999999,MPower Project Fitness,"9301 Northeast 6th Avenue, Miami Shores",31
33261.0,na,na,House of Wisdom Miami,"12399 West Dixie Highway, North Miami",na
33261.0,25.8889117,-80.1862408,Police Athletic League of North Miami,"12335 West Dixie Highway, North Miami",3
33261.0,25.8632876,-80.1931999,305 Yoga,"9537 Northeast 2nd Avenue, Miami Shores",12
33261.0,25.8907607,-80.1808582,Enhanced Healing Yoga,"887-889 Northeast 125th Street, North Miami",1
33261.0,25.8759425,-80.1700661,UFC GYM North Miami,"10990 Biscayne Boulevard, Miami",55
33261.0,25.8742596,-80.17024839999999,Zensei,"10705 Biscayne Boulevard, Miami",2
33261.0,25.8579519,-80.1830757,Orangetheory Fitness,"9017 Biscayne Boulevard, Miami Shores",97
33261.0,na,na,Renegade Fitness,"157 Northwest 88th Street, El Portal",na
33261.0,25.890065,-80.170476,CrossFit Armed,"1400 Northeast 125th Street, North Miami",47
33261.0,25.8629638,-80.1931689,CykleJab,"9521 Northeast 2nd Avenue, Miami Shores",21
33261.0,25.8642443,-80.18349789999999,Blue Dragon Taekwon-Do,Miami Shores,6
33261.0,na,na,Yoga Veda Center,"1316 Northeast 105th Street #204, Miami Shores",na
33261.0,na,na,Yogathy,"11077 Biscayne Boulevard #407, Miami",na
33261.0,25.8578754,-80.182324,Muay Thai Kickboxing,Miami Shores,2
33265.0,25.7538819,-80.3664708,Youfit Health Clubs,"1605 Southwest 107th Avenue, Miami",102
33265.0,25.754939,-80.367643,Freestyle Fighting Academy,"1423 Southwest 107th Avenue, Miami",343
33265.0,25.715031,-80.358451,Yoga Research Foundation,"5691 Southwest 102nd Avenue, Miami",2
33265.0,25.7327479,-80.3659236,B.Well Nutrition Transformers,"10511 SW 40th street, Southwest 40th Street, Miami",2
33265.0,25.7330598,-80.3761024,Youfit Health Clubs,"3900 Southwest 112th Avenue, Miami",106
33265.0,25.746613,-80.3504267,Miami Iron Gym,"9660 Coral Way, Miami",119
33265.0,25.7557696,-80.36663279999999,Women Only Fitness Bootcamp,"1425 Southwest 107th Avenue, Miami",209
33265.0,25.7319732,-80.330711,CrossFit Soul Miami,"8354 Southwest 40th Street, Miami",45
33265.0,25.7331503,-80.3307114,Body Fit,"8354 Southwest 40th Street, Miami",1
33265.0,25.72296099999999,-80.35573099999999,Florida State Health Care Grou,"9940 Southwest 48th Street, Miami",4
33265.0,25.7177108,-80.3646207,ITA Security Services Inc,"10440 Southwest 53rd Street, Miami",2
33265.0,na,na,Loa Westchester,"9768 Southwest 24th Street, Miami",na
33265.0,na,na,Elena Gonzales,"5711 Southwest 109th Avenue, Miami",na
33265.0,na,na,Peluquera Eva,"10352 Southwest 21st Terrace, Miami",na
33265.0,na,na,Basquet ball Tamiami,"10901 Coral Way, Miami",na
33265.0,na,na,MIA Classic,"8354 Southwest 40th Street, Miami",na
33265.0,25.7471824,-80.3399139,Herbalife Coral Way,"8900 Southwest 24th Street, Miami",1
33265.0,na,na,Gym,"8376 Bird Road, Miami",na
33265.0,na,na,Mr & Miss. Fitness America,"8352 Bird Road, Miami",na
33266.0,25.8398693,-80.274335,Hialeah School Of Self Defense,"1982 East 4th Avenue, Hialeah",10
33266.0,25.8208999,-80.2799789,Prime Fitness Inc,"95 Hook Square, Miami Springs",22
33266.0,25.8231717,-80.2724755,Awesome Gym,"465 Hialeah Drive, Hialeah",34
33266.0,na,na,SPRINGS ATHLETICS,"260 Westward Drive, Miami Springs",na
33266.0,na,na,Corporal Crossfit,Hialeah,na
33266.0,na,na,Aquavee,"6901 Northwest 46th Street, Miami",na
33266.0,25.8207317,-80.2872972,Ashtanga Yoga Phulla,"385 Westward Drive, Miami",1
33266.0,25.8210967,-80.2830496,Bodies By Mari,"70 Westward Drive, Miami Springs",6
33266.0,25.8213976,-80.2837333,LWC Pilates & Yoga Studio,"135 Westward Drive suite 200, Miami Springs",7
33266.0,na,na,Bodies By Marie Elite,"70 Westward Drive, Miami Springs",na
33266.0,25.8207482,-80.28729899999999,The Yoga Room,"385 Westward Drive, Miami Springs",2
33266.0,25.8108282,-80.2889971,nutrihealth.com,"733 Curtiss Parkway, Miami Springs",3
33266.0,25.8235416,-80.2618413,Muscle Unlimited Fitness Center,"975 Hialeah Drive, Hialeah",32
33266.0,na,na,Gym Open,Hialeah,na
33266.0,na,na,Cancha Basquet,"840 Southeast 9th Court, Hialeah",na
33266.0,25.8386197,-80.3000443,Infamous Fitness Studio,"900 West 19th Street, Hialeah",13
33266.0,25.8209491,-80.3099486,Gainz Fit,"6905 Northwest 52nd Street, Miami",47
33266.0,25.848068,-80.28293099999999,Primetime Fitness Center,"20 West 29th Street, Hialeah",30
33266.0,25.8480169,-80.28684439999999,gladiator sports fitness mma,"224 West 29th Street, Hialeah",4
33269.0,25.960816,-80.1861399,Planet Fitness,"850 Ives Dairy Road, Miami",236
33269.0,25.9345725,-80.20328479999999,Animus CrossFit,"17401 Northwest 2nd Avenue, North Miami Beach",10
33269.0,25.930547,-80.20832600000001,Travis Garza's Fat Loss Camp Miami,"395 Northwest 170th Street, Miami",6
33269.0,na,na,Dist Switch School,"18455 Northeast 2nd Avenue, Miami",na
33269.0,na,na,Joe Celestin Gym,"20120 Northeast 2nd Avenue, North Miami Beach",na
33269.0,na,na,Anomous crossfit,"171401, Northwest 2nd Avenue, North Miami Beach",na
33269.0,na,na,Stelvin Fitness Center,"20344 Northwest 2nd Avenue, Miami",na
33269.0,na,na,Strength Providers,"39 Northwest 166th Street, Miami",na
33269.0,25.9414618,-80.2315306,Healthy Lifestyle Club,"1806 Northwest 183rd Street, Miami Gardens",2
33269.0,na,na,MG Healthy Spot,"21491 Northwest 2nd Avenue, Miami Gardens",na
33280.0,25.957479,-80.1443109,Equinox Aventura,"19501 Biscayne Boulevard, Aventura",52
33280.0,25.9682726,-80.1319338,LA Fitness,"3455 Northeast 207th Street, Miami",312
33280.0,25.9640451,-80.1447426,Olympia Gym & Fitness Center,"20335 Biscayne Boulevard L-201, Aventura",158
33280.0,25.946956,-80.150993,Miami Sports Chiropractic & Yoga Center,"2450 Miami Gardens Drive #103, Miami",40
33280.0,25.9303249,-80.13495449999999,yogamakesme,"3525 Northeast 163rd Street, North Miami Beach",153
33280.0,25.9413403,-80.14778629999999,My Gym Aventura,"17881 Biscayne Boulevard, Aventura",27
33280.0,25.945031,-80.162305,Moti Horenstein's Mixed Martial Arts,"18425 Northeast 19th Avenue, North Miami Beach",26
33280.0,25.942743,-80.14741400000001,Renee Ricca's Pilates Center,"18131 Biscayne Boulevard, Aventura",23
33280.0,25.9444133,-80.1692601,LA Fitness,"1580 Northeast Miami Gardens Drive, North Miami Beach",270
33280.0,25.9501647,-80.1442793,Orangetheory Fitness,"18839 Biscayne Boulevard a, Aventura",86
33280.0,na,na,Transform Physical Therapy & Pilates,"2797 Northeast 207th Street, Aventura",na
33280.0,25.9324692,-80.15271299999999,Streamline Vibrations Personal Training - Power Plate,"17055 West Dixie Highway, North Miami Beach",9
33280.0,25.9262766,-80.1563659,The Pilates Room,"2175 Northeast 163rd Street, North Miami Beach",1
33280.0,25.966626,-80.16910899999999,The Body Bar Studio,"20725 Northeast 16th Avenue unit a20, Miami",11
33280.0,25.9598812,-80.13723829999999,Forbes Four Star Spa & Fitness Center,"19999 West Country Club Drive, Miami",6
33280.0,25.9491557,-80.14759579999999,Pilates By Paola,"2650 Northeast 188th Street, Miami",3
33280.0,na,na,Taits Cycle & Circuit of Aventura,"2622 Northeast 188th Street, Aventura",na
33280.0,na,na,Team Martial Arts Centers,"19048 Northeast 29th Avenue, Miami",na
33280.0,25.9506767,-80.14809129999999,CrossFit Prestige,"2650 Northeast 189th Terrace, Miami",49
33280.0,25.9498894,-80.1439896,FITSPACE : Aventura Boutique Fitness & Pilates,"2775 Northeast 187th Street Ste 3, Aventura",33
33280.0,25.9519881,-80.1434673,ARA Yoga Shala,"19060 Northeast 29th Avenue, Aventura",4
33280.0,25.944789,-80.168736,herbalife,"1660 Northeast 185th Street, North Miami Beach",1
33280.0,25.9326264,-80.1616806,Jazzercise North Miami Beach. City Hall-Mcdonald/Silver Center,"17051 Northeast 19th Avenue, North Miami Beach",2
33280.0,25.9254623,-80.1551181,Ayama Yoga & Healing Arts Center,"2250 Northeast 163rd Street, North Miami Beach",22
33280.0,25.9282461,-80.1540977,VirtuRide,"2293 Northeast 164th Street, North Miami Beach",32
33280.0,25.9271603,-80.1608744,Bootcamp Desir,"1961 Northeast 164th Street, North Miami Beach",4
33280.0,25.9264758,-80.15461669999999,"Capoeira Abolicao Community Foundation, Inc.","2275 NE 164 Street, North Miami Beach",19
33280.0,25.9290692,-80.1359054,Pulse163,"3447 Northeast 163rd Street, North Miami Beach",8
33280.0,25.9269995,-80.15960910000001,Cross Combat,"2006 Northeast 164th Street, Miami",1
33280.0,25.9297771,-80.1330258,Marcus Aurelio Jiu Jitsu Academy,"3729 Northeast 163rd Street, North Miami Beach",4
33280.0,25.9679702,-80.1699397,Steel Edge CrossFit,"20855 NE 16th Ave Unit C-2, Miami",32
33280.0,na,na,Special Educational Fitness,"20533 Biscayne Boulevard # N209, Aventura",na
33280.0,25.9270005,-80.15968389999999,Limitless,"2006 Northeast 164th Street, North Miami Beach",23
33280.0,25.92504079999999,-80.15362329999999,Winners Training Center Aventura,"16215 Biscayne Boulevard, North Miami Beach",31
33280.0,25.9400092,-80.17588669999999,Body BY VI 90 day challenge,"1224 Northeast 179th Street, North Miami Beach",3
33280.0,na,na,Warrior Basketball Academy,"2685 Northeast 188th Street, Miami",na
33280.0,na,na,Warriors Gym,"2650 Northeast 188th Street, Miami",na
33280.0,25.9515001,-80.1456999,Club Pilates,"19021 Biscayne Boulevard, Aventura",5
33280.0,25.9495576,-80.1529144,Jewish comunity center Aventura,"18900 Northeast 25th Avenue, Miami",1
33280.0,25.9469515,-80.1509894,"Sandra L. Doman, DC","2450 Northeast Miami Gardens Drive, Miami",7
33280.0,25.9573136,-80.14325079999999,Equiinox Aventura,"19501 Biscayne Boulevard, Aventura",1
33280.0,25.9581433,-80.13727569999999,Eric Hyman & Associates Inc,Miami,2
33280.0,na,na,Beauty Stars Facility,"18321 Northeast 19th Avenue, North Miami Beach",na
33280.0,na,na,Vela Mares,"7000-7430 Island Estates Drive, Aventura",na
33280.0,na,na,Ab Fitness,"2374 Northeast 172nd Street, North Miami Beach",na
33280.0,25.966783,-80.1432189,Barry's Bootcamp,"2920 Northeast 207th Street Suite 105, Aventura",12
33280.0,25.9326838,-80.1536771,International Body Sculpting,"17028 West Dixie Highway, North Miami Beach",1
33280.0,na,na,LA fitness w squah courts,"1580 Northeast Miami Gardens Drive, Miami",na
33280.0,25.963016,-80.169544,MIAMI BOXING LLC,"20312 Northeast 16th Place, Miami",6
33280.0,25.9314729,-80.1348605,Marcus Aurelio Jiu Jitsu Academy,"3729 Northeast 163rd Street, North Miami Beach",62
33280.0,25.9642342,-80.1693087,Wizard Time Fitness GYM,"1618 Northeast 205th Terrace, Miami",28
33280.0,25.963968,-80.1696762,Wizards Gym for Boxing,"1618 Northeast 205th Terrace, Miami",1
33280.0,na,na,Bikram Hot Yoga,"3725 Northeast 165th Street, North Miami Beach",na
33280.0,na,na,Gimnaso,"LA Fitness, 3455 Northeast 207th Street, Miami",na
33280.0,25.9451842,-80.12218659999999,Winners Training Center Sunny Isles Beach,"18260 Collins Avenue, Sunny Isles Beach",22
33280.0,25.927463,-80.1387208,Stretch Zone,"3149 Northeast 163rd Street, North Miami Beach",6
33280.0,25.9262871,-80.1564748,Universal Wellness Club,"2169 Northeast 163rd Street, North Miami Beach",3
33280.0,25.9733472,-80.1360097,Basketball miami,"3301 Northeast 213th Street, Hallandale Beach",1
33280.0,25.93249299999999,-80.12704599999999,Florida Boxing Training,"17000 North Bay Road Suite 1610, Sunny Isles Beach",3
33283.0,25.6890836,-80.3881779,24 Hour Fitness,"8400 Mills Drive, Miami",101
33283.0,25.6881372,-80.3911598,LA Fitness,"8555 Southwest 124th Avenue, Miami",166
33283.0,25.7029254,-80.38283369999999,Tumblebees Gymnastics & Dance,"6950 Southwest 117th Avenue, Miami",40
33283.0,25.6875697,-80.3804168,"iLoveKickboxing - Kendall, FL","11551 North Kendall Drive, Miami",30
33283.0,na,na,Ideal Empowerment Inc,"11160 North Kendall Drive, Miami",na
33283.0,25.6931387,-80.3773173,Fitness Zone - Indian Hammocks Kendall Park,"11290-, 11300 Southwest 80th Terrace, Miami",2
33283.0,25.6762834,-80.3735626,Theodore R. Gibson Health Center,Miami,1
33283.0,25.6852659,-80.363985,UFC GYM Kendall,"8851 Southwest 107th Avenue, Miami",143
33283.0,25.6708685,-80.38593019999999,Club Pilates,"11774 Southwest 104th Street, Miami",5
33283.0,na,na,Torch Performance,"12215 Southwest 109th Lane, Miami",na
33283.0,25.688335,-80.39139229999999,Gym,"8555 Southwest 124th Avenue, Miami",3
33283.0,na,na,Vital Function Health Center,"11140 North Kendall Drive #100, Miami",na
33283.0,25.6993434,-80.3663289,S.H.E. Fitness Studio,"7350 Southwest 107th Avenue, Miami",9
33283.0,na,na,Gym,"7350 Southwest 107th Avenue, Miami",na
33283.0,na,na,Michael Peluquero,"10521 North Kendall Drive, Miami",na
33283.0,25.670974,-80.371253,Planet Fitness,"10872 Southwest 104th Street, Miami",7
33283.0,na,na,Jr apartment,"3050050000050, Miami",na
33283.0,na,na,Elena Gonzales,"5711 Southwest 109th Avenue, Miami",na
33245.0,25.7289605,-80.241382,Mayfair Hotel,"3000 Florida Avenue, Coconut Grove",600
33245.0,25.7505739,-80.24885019999999,LA Fitness,"3301 Southwest 22nd Street, Miami",301
33245.0,25.7504062,-80.22765969999999,Yoga House Miami,"2050 Coral Way #602, Miami",93
33245.0,25.735835,-80.2391292,Nityananda Center,"2829 Bird Avenue #10, Miami",21
33245.0,25.75988,-80.2002017,Sanctuary Seven Pilates,"1797 Southwest 3rd Avenue, Miami",13
33245.0,25.7392561,-80.2434927,Elite U Sports Academy,"3075 Southwest 28th Street, Miami",46
33245.0,25.7580426,-80.1991177,Skanda Yoga Studio,"1800 Southwest 1st Avenue #102, Miami",32
33245.0,25.7406992,-80.237516,"Belly2Abs, a Dance & Fitness Studio","2688 Southwest 28th Lane, Miami",3
33245.0,25.738483,-80.240276,Pilates One,"2900 Southwest 28th Terrace ste 100 & 101, Miami",10
33245.0,25.765386,-80.225644,Arena Combat Sports /Kickboxing /BJJ /MMA / Boxing,"1852 Southwest 8th Street, Miami",24
33245.0,25.7582027,-80.1988872,Cure Fitness,"1800 Southwest 1st Avenue, Miami",7
33245.0,25.745758,-80.23777,Synergize Transformation Center,"2455 Southwest 27th Avenue #300, Miami",3
33245.0,25.7504168,-80.24445999999999,Siddha Yoga Meditation Center,"3119 Coral Way, Coral Gables",1
33245.0,25.760526,-80.2005449,Dubail Fitness Institute,"1785 Southwest 3rd Avenue, Miami",13
33245.0,25.7646119,-80.2405216,Calle 8 Gym (Miami Fitness Center),"833 Southwest 29th Avenue #5, Miami",48
33245.0,na,na,Multisport Miami,"2395 Coral Way, Miami",na
33245.0,25.771538,-80.23163029999999,Thunder Gym,"59 Beacom Boulevard, Miami",24
33245.0,na,na,hot yoga miami,"2050 Coral Way, Miami",na
33245.0,25.750319,-80.231706,Push PTS - GYM & Fitness Center,"3509, 2274 Coral Way, Coral Gables",18
33245.0,25.7502849,-80.2318655,ColdWave Cryo,"2292 Coral Way, Miami",4
33245.0,na,na,Barrebox,"2640 Southwest 28th Lane, Miami",na
33245.0,25.7363154,-80.21798369999999,TrueBalance,"3 Grove Isle Drive, Miami",2
33245.0,25.7650215,-80.23086959999999,Morphē Health & Fitness Studio,"810 Southwest 22nd Avenue, (Park in Rear), Miami",16
33245.0,25.750446,-80.242389,MMA MASTERS CORAL GABLES,"3011 Coral Way, Coral Gables",10
33245.0,25.7675035,-80.22843209999999,Gomez Park,"2037 Southwest 6th Street, Miami",3
33245.0,25.7657888,-80.2118472,CrossFit Shazam Miami,"1012 Southwest 8th Street, Miami",33
33245.0,na,na,Yoga Divine,Miami,na
33245.0,25.7374702,-80.2433594,In Shape To Go,"2911 Bridgeport Avenue, Miami",1
33245.0,25.7322195,-80.2324363,Body Belly Baby,"2550 South Bayshore Drive #206a, Miami",41
33245.0,25.735736,-80.23905599999999,Coconut Grove Health & Fitness,"4607, 2829 Bird Avenue #12, Miami",9
33245.0,na,na,My Trainer Joe,"833 Southwest 29th Avenue #7, Miami",na
33245.0,25.7293989,-80.24034189999999,Fitness Together,"3333 Rice Street STE 101, Miami",11
33245.0,25.7302109,-80.2403393,Workout Spot,"2875 Oak Avenue, Miami",14
33245.0,25.732729,-80.236569,LIFT Miami Private Fitness Center,"2663 Tigertail Avenue, Miami",1
33245.0,25.7716203,-80.2315735,US Kyokushin Karate Fighting Gym,"49 Beacom Boulevard, Miami",16
33245.0,na,na,Forrest Energy,"1751 West Flagler Street, Miami",na
33245.0,25.729465,-80.241984,Pilates in the Grove,"3316 Virginia Street, Coconut Grove",58
33245.0,25.7659825,-80.2019748,Om Beats Yoga Studio,"452 Southwest 8th Street, Miami",21
33245.0,na,na,ICE CRYO - Coconut Grove,"3305 Rice Street, Miami",na
33245.0,25.7600264,-80.1973356,Pilates Rejuvenation & Wellness,"1513 Southwest 2nd Avenue, Miami",1
33245.0,na,na,RGH Community Services Inc,"1756 Southwest 8th Street #202, Miami",na
33245.0,25.7288826,-80.2413267,Jurlique Spa,"3000 Florida Avenue, Coconut Grove",6
33245.0,na,na,obra coconuts groouts,"0141140060820, Miami",na
33245.0,25.7501464,-80.2360096,Abhaya Holistic Center,"2490 Coral Way Suite #200, Miami",6
33245.0,25.7468598,-80.23830509999999,Equilibrium the pilates studio,"2350 Southwest 27th Avenue Suite 102, Miami",2
33245.0,na,na,Yoga & More,"2753 Coral Way, Coral Gables",na
33245.0,25.741991,-80.23723,Premier Athletic Rehab Center (PARC),"2631 Southwest 27th Street, Miami",33
33245.0,na,na,Friends Fitness Club,"1749 Southwest 8th Street, Miami",na
33245.0,na,na,"BOACO FIRE STOP, INC.","1749 Southwest 8th Street, Miami",na
33245.0,na,na,Rinaldi Performance Gyrotonic Coconut Grove,Miami,na
